group,net_id,tde,gradient1,gradient2,gradient3,network,himoshpere,node
HC,7Networks_LH_SomMot_14,-0.091229,28.549167813977792,-4.1471684492309,-5.48985952132021,somMot,LH,SomMot_14
HC,7Networks_LH_SomMot_15,-0.15672,25.350634625630175,-2.433819878220901,-2.782741022773622,somMot,LH,SomMot_15
HC,7Networks_LH_SomMot_16,-0.13392,27.597085226595198,-5.090385151348514,-4.362029173826896,somMot,LH,SomMot_16
HC,7Networks_LH_SomMot_17,-0.077293,28.113782859365205,-4.225791618297819,-5.49876131506007,somMot,LH,SomMot_17
HC,7Networks_LH_SomMot_18,-0.078707,24.259947131671957,-6.386607188584261,-3.364690367299675,somMot,LH,SomMot_18
HC,7Networks_LH_SomMot_19,-0.20268,26.710001764390615,-4.183242158052064,-4.687587904497684,somMot,LH,SomMot_19
HC,7Networks_LH_SomMot_20,-0.046428,27.591966470052345,-2.992800665975583,-5.538874141187041,somMot,LH,SomMot_20
HC,7Networks_LH_SomMot_21,-0.029022,26.155658135775454,-1.8409848493744978,-4.51897479730902,somMot,LH,SomMot_21
HC,7Networks_LH_SomMot_22,-0.19627,26.842622333364687,-2.0716751859141107,-5.535855536443901,somMot,LH,SomMot_22
HC,7Networks_LH_SomMot_23,0.0061309,22.056559238146097,1.3642807469047915,-5.672358633120875,somMot,LH,SomMot_23
HC,7Networks_LH_SomMot_24,-0.18091,26.050917402879357,-3.4093258455503728,-5.4330294806915616,somMot,LH,SomMot_24
HC,7Networks_LH_SomMot_25,-0.21126,24.29417215396274,-8.116814074418759,-2.1192212900161373,somMot,LH,SomMot_25
HC,7Networks_LH_SomMot_26,-0.026386,26.05387886291488,-1.9588309025691097,-4.87034064837923,somMot,LH,SomMot_26
HC,7Networks_LH_SomMot_27,0.069697,22.64863507629804,0.21223701138496257,-1.96891546832546,somMot,LH,SomMot_27
HC,7Networks_LH_SomMot_28,0.022729,26.8758891899681,-2.3437253771924396,-5.698524314332836,somMot,LH,SomMot_28
HC,7Networks_LH_SomMot_29,0.05244,25.16110453488378,-0.9062628584224373,-5.056759353376007,somMot,LH,SomMot_29
HC,7Networks_LH_SomMot_30,-0.11213,19.132761051217607,0.8441635624448514,1.7008553765637568,somMot,LH,SomMot_30
HC,7Networks_LH_SomMot_31,-0.12117,26.07395648633981,-2.362329260199505,-5.454047209573016,somMot,LH,SomMot_31
HC,7Networks_LH_SomMot_32,0.23587,20.287025559341593,3.551835919272661,-5.632845638289349,somMot,LH,SomMot_32
HC,7Networks_LH_SomMot_33,-1.0232e-4,25.318291281912245,-1.7815086791793446,-5.870671987393528,somMot,LH,SomMot_33
HC,7Networks_LH_SomMot_34,0.039111,23.597826541934385,-2.3251138376203078,-3.437410800811995,somMot,LH,SomMot_34
HC,7Networks_LH_SomMot_35,0.017015,26.583263159980447,-3.435150693244339,-5.5539872675531115,somMot,LH,SomMot_35
HC,7Networks_LH_SomMot_36,0.15278,25.264125091237414,-1.6093159636989671,-5.24929349211502,somMot,LH,SomMot_36
HC,7Networks_LH_SomMot_37,0.087532,25.306045371642316,-1.309254896850223,-5.751301687991426,somMot,LH,SomMot_37
